label,text
1,"worst inclusive resort punta cana, resort not worse, teenage friends worst vacation imaginable, rooms major problems, example air conditioner leaked tile floor causes slippery shower head turns sporadically ceiling fan makes noise tv does not come remote service worse rooms, none workers speak english, talking workers like talking wall inclusive deal really not inclusive, drinks disco not free resturants cost 20 person, resturants far worst resort, food inedible waiters extremely stupid, asked bread waiters saidthe bread pointed resturant, food usually prepared day order microwave serve extremly hot plate, beach chairs beach nor pool, wake ridiculously early reserve seats able sit beach pool, buffet near pool atrocious, flys flying food rains goes right straw roof, alcholic beverages cheap brands alcohol called normandy, like known alcohol ask underneath counter, bartenders amatuers dont know cocktails, overall resort mess, need teach workers english stop hiring retards staff, circle isnt zero circle, defintly advise iberostar best vacation possible,  "
1,"horrible, entire experience resort horrible, staff no idea treat accomodate customers, huge language barrier, not speak spanish forget communicating, receive no instruction orientation hotel room key wall leave order electricity room figure, food disgusting hardly edible, buffets theme restaurants, resort extremely remote mind no choice food, pool beach nice raining absolutely nothing, friends able fun just not, no pay return not recommend resort destination,  "
1,"complete disappointment want short point, returned 4 day vacation 24 2004.1 not 5 star resort, 3 tops.2 hour trip resort airport3 45 minutes check in4 no bell hop available baggage5 not make restaurant reservations phone, person wait line 30 minutes so.6 no iron available bring own7 food terrible, survived bananas 4 days, like complete description food email jkellerfsu yahoo.com8 mind remote not restaurant make resort food.9 make sure getting good deal decide disregard post, paid 500 couple plane traveled distance.10 proper credit waitstaff, efficient friendly.good luck, recommend place,  "
1,"nightmare start finish just travelled ireland arrived hotel quite latein evening staff rude hotel dull gloomy hotel not cheap stay, easily pleased long room clean staff arehappy help end day job, room nothin like picture got just room suitcases step bathroom, just thought ah, got dressed headed town arrived addressed promptly aggressively receptionist saying excuse help u real attitude, said yes staying replied like key dont remember, showed key said ok spent money stay afterall, exhausted went bed awakened hammering drilling outside room 6.30am, angry phoned reception told cant help manager not, hours complaining pack rooms work going 2 months hotel aware wakened, minor things hotel awful, not stay,  "
1,"not recommended boston not staying rooms tiny small climb bed pinned walls, view multi storey car park no coffee making facilities entire building need refurbishment tlc.the location good staff ok just not worth money boston__Ç_é_ cheaper hotels,  "
1,"mixed review mixed reviews hotel, good experiences not good experiences.first hotel good location, wharf uss constitution great kids, newer property attractive, rooms smaller typical residence inn small living room sleeper sofa pulled no room, bedroom spacious, tried book bedroom told none available hotel 8 bedrooms, reserved paid premium water view, advised not head view waterfront, bedroom overlooked parking lot living room overlooked cafe boats docked cafe turned head water, breakfast nice especially children, hot breakfast buffet.the north end 10 minute wak hotel, took water ferry 5 wharfs minute walk, 1.50 adult drops long wharf aquarium easy walk freedom trail.unfortunately not abou hotel good issues particular employee, check guarrented bank debit card asked provide credit card, not issue, bank process providing new debit cards new vendor unfortunately stuck temporarily debit card access cash primary account bank error, gave discover card desk person decided wanted use ex card, immediatley informed desk clerk told sorry card swiped authorization process, card did not problem hotel end clerk swiped despite request use card, authorization majority estimated placed card, conversation explained clerk mix bank debit cards resolved returned home using credit cards felt necessary explain this..who knows received final day departure rate charged 50.00 night told rate hotel website, went desk rectified question good led question swing hotel offering rates marriott award member aaa told no promotions available, requested bedroom checked days prior trip check told none available witnessed family upgraded bedroom acommodate inconvience experienced, traveling child neice nephew california, kids really wanted duck tour, called desk inquired provide information, individual checked said hotel not service hotel did provide service make reservations, requested tour museum science convenient departing boston right tour, desk clerk said booked tours departing museum reservations gave confirmation sheet reservations, note mistake not reading carefully confirmation checked number people time thought check departure location, arrived museum duck tour informed resevations prudential center not museum, told sites completly booked remainder day offered refund small consolation children looking forward tour, contacted hotel spoke person reservations assured museum confirmation did state prudential center said duck tour mistake, did offer contact did told booked rest day aware, said sorry did not feel responsible doing favor reservations, crest fallen children planned hours boston spent time trying correct situation not boston, point frustrated individual marriott requested speak manager, assistant manager came phone, explained dissapointment particular individual point check present, assitant manager patronizing condescending, said hotel not accountable n't really offer reservation services desk clerk wrong said, offered duck tour said nothing make situation better, did suggest offer marriott service future visit stay marriott conducted great deal business marriott hotels know reasonable request told asked compensation past offered declined felt really mess, refused provide compensation situation, assitant manager attempt acknowledge error apologize not upsetting, fortunately folks duck tour party cancel standing able tour, final frustration occured arrived home message discover card fraud department, message informed unable use card called, called told card flagged fraudelent purchases asked confirm used card purchases marriott, told used card transactions check initial authorization check pay informed hotel transaction second authorization knowledge approval hundreds dollars second day stay, believe hotel called discover concerns card triggered discover, appalled hotel second notifying especially considering conversation request place authorization different card, total authorizations total, make matters worse day making purchase locally writing check bank debit cards not activated flagged discover card incident, bank confirm did sufficient funds said overall stay good location dissapointed staff management hotel,  "
1,"bad gets night hotel- cost 1000.00- bad experience encountered marriott hotel, pleasant management totally ineffective resolving issues brought attention, general manager particularly ill ease hotel avoided guests feedback.despite calls hotel room dvisions manager prior arrival assigned room not way promised guaranteed.food tood english restaurant barely edible, service spot wishes food chef capabilities.every department- room service housekeeping- managed repeatedly provide service lowest standard.an absolute disaster,  "
1,"sleepless seattle reading lavish reviews marriott waterfront wondering people wrote stayed hotel, yes waterfront terrific view location near pike place market, relatively new hotel rooms nice, stay, reasons significant flaws service delivery second importantly utter indifference polite complaints problems.first flaws room heating loud trouble sleeping.no hot water morning shower.no shower caps bathrobe premium hotela big hole middle bath towel.second reaction.when went desk check 379 room taxes parking meal, politely mentioned clerk issues, response called shower cap, no apology, no promise look situation certainly no offer smallest compensation, empathy got sign here.i not flagrant complainer waited day hotel, talked operations manager, listened promised issues manager, 10 days no follow-up, no, no letter, no expression concern, n't enjoy writing negative reviews feel disparity price paid mid-winter response got merits recounting experience, hope better,  "
1,"simply horrible hotel generic hotel no character, glance appears somewhat elegant, quickly hollow wooden doors extremely low ceilings head hits exit signs corridors on.this hotel not waterfront unless consider waterfront 2 streets away actual water, careful booking water view hotel shaped like e afford rooms view water view tiny little sliver.the rooms literally smallest seen hotel caliber, shoebox, king size beds opinion foreshortened fit depressingly small little rooms, oh health club fans n't bother, health club small little guest rooms 5 odd machines, ceilings low unable use stairmaster rooms, tomorrow night excellent hyatt, stayed thought waterfront mean better setting doesnt,  "
1,"nice hotel bad location stayed seattle marriot 3 days august 9-12 2004. coming vancouver surprised seattle industrial port, hotel street seaport hotel surrounding area active cruise ships ferry passengers, hotel 2 years old hits misses, hits rooms clean including carpets, hotel nice interior good rugs, lobby small cozy atmosphere, hotel upscale restaurant like infusion-type food lamb stew oranges example, gym facility small maintained, guest laundry room clean maintained machines free charge, weekend staff wed sun professional courteous, misses overall staff generally not friendly forcibly hospitable, freight train runs hotel santa fe express wheels squeak night, fact change room ran right pass window, explain reason room dream machine plays soothing sounds, pool sauna area small water bit murky needs little attention, edgewater hotel end seaport hotel area, kind lonely walking night, thank goodness trolley runs right hotel, not no spa facilities hotel, book facial,  "
1,"bathroom disappointment staying like staying upscale college dorm, ambiance basic nod plush, obviously geared long-term business travelers, big concern bathroom, not three-star standard, ventilation nil, worse gap bathroom door frame ludicrously wide offering little privacy terms noise ahem odors, real disappointment,  "
1,"paper walls know bad sneeze people room bless actually happened, hear lightest sounds neighbors n't loud people, ca n't imagine staying biggest lack privacy experienced hotel,  "
1,"great location 2.5 rating terrific location easy prices deal room downtown sf 100 hotwire sites clean functional rooms.cons noises halls come straight rooms fine day not 2, air conditioning room disaster stop kind irregular beat start emerging, quite loud not exactly sweetest sound sleep, covers room designers chosen beds saddest ones seen military style shades ugly green.overall n't location say avoid need room downtown sf not bad choice, just n't count romantic pack earplugs,  "
1,"not fall trap, not worth 3.5 stars, booked hotel hotwire price ok stay san francisco, hotel rated 3.5 star equivalent hilton, bit apprehensive check mitigated reviews read, hotel clean really expect no means comparible 3.5 star rating hotwire, rooms small twin beds single queen, mentioned reviews accoustics pretty bad, hotel fairly fully booked stayed thankfully quiet neighbours talking hallway heard rooms, beds military style actual cover doubles blanket doubt cleaned guest, ammenities pure minimum not care giving quality stay probably decent choice, not let star rating fool hotel certainly not worth 2.5 star rating,  "
1,"stay, rooms small, bathroom bigger not good location families, no room amenities glasses ice bucket towels, parking not hotel 30.00 24 hour period, staff snotty not helpful, not stay not recommend hotel,  "
1,"awful, not good say place, moment arrived key offering pay second no refund room, pillows like sleeping bag popcorn beds like sleeping dining room table, sheets did not fit beds, asked blanket 4 days row management desk got, rooms far beach bus, food passable, wine awful ca n't imagine booze lousy, pools great, beach paradise, saving grace place beach, know think just negative person inclusives place farrrrr worst.try barcello bavaro no comparison, barcello great oh came home pets, cyclosporra parasite dirty food water, date year later no positive reponse, spend money ifa resort,  "
1,"not great says husband stayed days vacation vieques, hotel okay outside located nice residential neighborhood, truly block pretty beach close lot restaurants bars casinos/atm's/internet cafes condado, 12.00 cab ride old san juan rumored trolley buses saw no trolleys buses, taxis expensive convenient, rates set tourist zones condado osj isla verde, rate airport 17.00, regarding hotel surprised small, pictures look bigger reviews read did n't recall reading, rooms room smallest room stayed far, saw rooms floor maids cleaning small, stayed room 6. paid 153 night taxes fees, judged 11'x12 plus small bathroom, jacuzzi tub bathtub large person couple jets, queen bed desk minibar room, no storage suitcases little room hang store clothes, piece nice art best thing say room, bed average linens scratchy, far worst thing room terribly loud, located rooms right pool breakfast area area maids park cleaning supply cart entire morning, plan sleeping past 6:30 morning hotel n't stay ask quieter room second floor, mornings awakened plates breakfast area upstairs sliding chairs walking high heels, frustrating, mind small hotel literally paying bedroom not actual hotel room, living areas nice apparently expect time outside hotel, service housekeeping does nice job, hotel friendly helpful, check-in easy.living areas lovely patio reception area rooms, pool breakfast area patio, pool extremely small chairs surrounded barbed walls, not overly usable cool, floor nice kitchen w/ frig microwave used guest pool table dining table outside patio table/chairs hot tub, dining/drinks minifridge room beer/wine/soda, prices reasonable used, breakfast 7:00-10:00 believe yogurt fruit ceral lunchmeat croissants coffee orange juice, restaurants hotel average, overall impression restaurants san juan not good, worst meal mofongos water cruise piers old san juan, paid 70 worst meals seen husband sick night dinner, excursions rented car avis just street 55 day including insurance drove camuy caves note not open monday tuesday, caves absolutely amazing n't missed, 12.00 pp 3.00 park, plan waiting unless trolleys running unlikely, marriott offers tour 120 person independent companies charge 60- 70pp, saw oricebo observatory museum, definitely worth difficult shape handicapped 500+ steps museum overlook, believe 5.00 person museum.overall hotel really just average, plan early n't mind small spaces hotel okay, choose hotel milano old san juan cheaper better location not mention nicer hotels beach condado pay difference, not stay,  "
1,"worst short trip life stolen hotel room said, going expensive brand hotel does n't mean safety knowing belongings room, stayed particular hotel friend getting married thought safe pr, got ready leave pack belongings favorite dress no, thing desk corporate security said investigated, nobody access room staff hotel, tell dress went, months later hear happened favorite dress, got no compensation troubles fact belongings, not stay, treat case like just image happened belongings, n't worth fact nobody management corporate help problems, disappointed places traveled, doubt stay courtyard marriott thanks troubling experience, n't stay courtyard marriott isle verde carolina pr,  "
1,"nice rooms amateur staff hotel lot potential, rooms good stylish spacious appointed quiet great bathrooms, breakfast good.however hotel staff hopelessly amateur, desk staff did n't know ontario art gallery nor hotel restaurant victor opened fact got wrong bar staff slow not customer-focused not competent tell martini twist not martini slice lemon stuck glass charging 15 right, hotel charges 4 star rates 4 star rooms 2 star staff, money lot better,  "
1,"disappointing nice distance, having booked special weekend birthday suprise husband usually does holiday booking really pleased read reviews especially conde nast hip hotel award, sadly glance hotel certainly did look good hip, room damp no room service concierge desk manned really no atmosphere vaguely hip art books lounge, rooms looked good bed really comfortable finally having requested bedding changed nearer bedtime air conditioning created damp bedding course day, plasma screen tv suite nice not tuned correctly fuzzy picture best hope dvd not connected tv strange charge dvd rental, 4 workmen later room 3 separate days did nothing solve problems.the coffee available lounge help basis nice, breakfast help limited bakery cereal room suited conference facility, earplugs room make worry noise levels fine, aveda bathroom goodies nice touch, fact looked good glance guest/user faciities did not live expectations looking worn edges, calling manager says minute takes 40 minutes going good sign customer satisfaction.would, no, did husband enjoy birthday surprise, politely said toronto nice, later admitted hotel left stressed got,  "
1,"worst noise room paper walls felt motivated write couple reviews complained noise argonaut management reply renovations fix problem, hav n't, stayed 25th 2008.the sound level room worst experienced 15 years, travel 120 days year math rooms comparing, not hear tv room clearly make watching law order, went hall realized tv just loud normal volume, later hear guy doors coughing, make room worst room 258 stairs lobby elevator right heads, people slamming stairs door late started early, hear elevator whine, add insult injury water/sewage pipe running ceilling swishes couple minutes heard thought rainning, n't just flown hong kong fallen asleep..this hotel sells rooms based location, clean service friendly slow, nautical theme probably great kids disneyesk, furnishing comparable higher end holiday inn, note management argonaut spend night room, n't pull room inventory not guests,  "
1,"lousy walls lousy internet lousy room service stayed argonaut attend conference, stay argonaut mercy people rooms virtually no acoustic insulation, hear conversations normal levels tv, internet agonizingly slow, not watch streaming media large files forever, notice computers appeared places section macos 10.5 bit unnerving, used room service night actually got recorded message asking leave room number, 20 minutes called got message, just kept redialing got, order soup salad, food arrived 40 minutes later soup lukewarm, decor ok like nautical theme, n't think stay,  "
1,"not greatest stayed honeymoon, impressions thing ok problems location great cable car day area fisherman wharf buzzing activity night area quite seedy.. hooters street numerous homeless people begging harrassing passersby watch hides bunch leaves jumps people..and gets tips numerous youths drinking cruising vintage cars starting fights, rooms bit tacky good fun..cheetah robes fishing equipment, agree walls paper hear door arguements service not bad porter promised honeymoon bottle champagne room accepted generous tip materialised goods.restaurant went breakfast ok. not choice, beware bag stolen breakfast staff helpful heard since.families did hear lady reception claiming feared children area asked staff safe, hotel n't really geared families esp wine evenings reception looked like bunch old men women seeing free drink get.all stay ok shopping union square went alcatraz day trip liked spent time away hotel, n't stay argonaut nor recommend family,  "
1,"missed place changed policy cancel booking argonaut changed policy non-smoking property 1st did n't inform, trying charge cancellation fee, likefor people considering argonaut know non smoking reservations guy impossible deal,  "
1,"star hotel, haha boyfriend booked hotel night using expedia, thought fabulous night star hotel, treat really, ha, joke.from moment walked hotel nothing trouble, room requested not possibility got posted expedia towels no bigger face cloth sheets short bed feet touched matress, requested proper bedding questioned no sorry interegated send up.the concierge knew nothing city, managers kept passing buck fault problems fell to'.they gave no compensation troubles oops bag 15 covered nuts, ha ridiculous experience 350 spent tackiest room seen.oh ya n't forget check leapord print old robes, site.a terrible experience just terrible,  "
1,"people comments, just wanted tell ordinary hotel nice location, read comments, rated excellent say location good, terrible rateing bad experiences staff, stayed hotel 2 kids july, requeted 2 beds expedia confirmed said 1-king room available, showed confirmation did not honor, desk not helpful manager, waisting valuable time finally took, course room did not view, mistake expected little compromised bed type no, people read real comments, hotel bad reputation staff,  "
1,"not recommend argonaut hotel disappointed recent stay, research opted stay argonaut.though suitable hotel certainly not high caliber expected.the interior bit overboard dismal.the staff biggest disappointment, stayed hotels world presented surly staff stay argonaut, not demanding guests nor rude imagine shock staff member hung phone conversation initiated requesting hair dryer working order sent room, guest services demanding career choice not job hand host career options suitable, think couple members staff argonaut need contemplate respective career choices,  "
1,"disappointed sent complaint expedia hotel review sent e-mail asked review hotel told place looks nice outside young lady checked pleasent helpful oh dear expedia hotels website corporate king room having large screen tv`s in-room safes clock radios irons hair dryers corporate king lacking items small telly 39 channels 20 watchable picture in-room safe hole carpet no clock radio no iron ironing board fair no mention ironing board wall holder iron hair dryer no sign sheet bed ended middle bed nights small men spoke reception just hold seat floating away asked little havana area miami ok visit kept going restaurant breakfast time english liked drink tea breakfast not ask no hot water mind tea bags wife asked told hotel nothing breakfast talk catering contractor read no place eat close did not expect travel far eat going miami spend money money stay place,  "
1,"n't stay paid, no near beach claimed hotel staff spend time parking lot talking actually hotel, booked nights room changed 3 times night actually spent hotel, list experienced 24 hours dump bugs rooms2 no lighting room wall light near door3 beds 1 sheet blanket sheets no blanket4 tv did n't work room5 tv remote did n't work room6 bathroom mold growing bathrooms7 bathrooms half roll toilet paper no tissues room set towels8 uneaten food nightstand bugs having buffet9 housekeeping not disturb sign tidy room change linens.10 desk n't fix problems just offer change room11 phones did n't work rooms12 safe did n't work rooms13 parking lot blocked offoverall n't wish hotel worst enemy, not sure remodel occured missed bit hotel hole marble baseboard elevator area, like nice close picture bugs room sure send, pretty sure review wo n't make website,  "
1,"good dolphins stadium location hotel pros:1. shuttle ride orange bowl hotel close stadium2, easy access interstate3, state rooms motivate door explore miami not clean kind stale smelling old decor etc.4, staff friendly quick fix problem5, expensive hotel recommended orange bowl sitecons:1. absolutely nothing hotel no restaurants shopping nothing, make sure rental car.2, cleanliness so-so maybe okay indiscriminate folks budget like, stated motivate leave explore miami.3, attractions 20 30 minute drive.4, pool located busy overpass, drove beach 20 minute drive,  "
1,"avoid hotel husband travel 5 times yr world say worst hotel stayed in.we given room 15 hotel small small window looked brick wall old fashioned red shag pile carpet looked like hadbeen years stains walls bed linen damp, bathroom disgrace mould tiles no cold running water. tried change room room available foran extra 40 euro happy pay room offering smaller single beds lay head head wall, n't refund stay stuck room.we did n't stay breakfast n't wait out.although location good strongly advise not stay,  "
1,"amsterdam house apartments booked amsterdam house apartments owned managed company owns hotel eureka, having read reviews hotel website confident fine, apartment filthy bad state repair smelt damp foist, pay supplement 10 year old son sleep sofa bed 35 euros night no linen provided, complaining day told cleaners provide linen, no linen return went hotel eureka given linen, complaining got england recieved offer supplement no apology, usually provide linen arent bothered filthy state place, unable use kitchen dirty, aware hotel gets good reviews apartments pits dont tempted stay,  "
1,"check early, decided wife just days coming paris spend 1 night hotel directly called book room, looking hotel website speaking phone member staff.unfortunately expected double bedroom left cheapest, looked nice website room apparently facing luxembourg park consequence main street rue vaugirard, feeling slightly hesitant phone attendant kindly assured room 4th floor not noisy, decided it.on d-day saturday arrived wife 5.30pm hotel, big surprise room offered floor apparently left, room fyi number 16 quite tiny noisy heavy traffic main street feel people walking sidewalks room 1st floor windows, condition room mainly ok looking closely furniture small details showing bit worn, overall far reflecting price asked not room initially booked told attendant not spoke phone days specifically booked phone bedroom 4th floor, attendant did not notes requirement booking schedule, admitted room 4th floor taken people arrived earlier day, surprising room management 4-star hotel n't think seeing disappointed ended understanding attendant decided gesture reduce rate 20, wife refused offer thought cheaper rate not help forget sleepless night noisy room speak experience 10mn checking left room told attendant finally did not want stay, explained clearly mistake staff not given room somebody people arrived, reluctantly agreed not charge night obviously given credit card phone.we finally went hotel stayed mercure accor group, exactly price executive room quiet twice size room luxembourg parc fantastic breakfast included.anyway recap make sure afford book room not facing street specific requirements booking make sure staff account just case n't check late afternoon,  "
1,"robbed twice beware hard time finding hotel hotels area thought save dollars crowne plaza instead staying higher price resort twice price, let tell experience crowne plaza phoenix peoria, stayed night 2004, woke vehicle robbed vandalized parked lobby parking lot lights thing stolen vehicle, time stayed march 2006 giving crowne plaza chance, wrong idea woke went truck opened door tried key ignition, ignition torn shreds passenger door lock missing, management claims security, bell man said night vehicle stolen, no security cameras tell truth inside job, beware, better neighborhood,  "
1,"reasonable rooms not nice location wife stayed nights 2008. rooms ok money identified problems, firstly location not nice did not feel comfortable walking niehbourhood dark, secondly not happy security, basically times day anybody walk garage area hotel corridors, admitted cameras did not feel safe, experience comfort inn stayed later trip not staying comfort anymore, recommend staying santa monica visit los angeles/hollywood,  "
1,"2nd time uncharmed booked family stay hotel august 2006 minimal problems, booked single night 2007 major problems, particular managment refuses allow check check-in time, fine, policy.however received phone minutes 11:30 a.m. noon morning remind check time, felt pushy uncalled, not allowed check minute early check noon, hotel safe free parking clean say affordable hotels los angeles, unfortunately like things la pay lot little,  "
1,"basics booked minute, n't know 3 stars basic pay, travelled tram city centre day cheap cheerful takes 20 mins arrive 15 mins, bus/tram/metro map sorted, rough area place sleep not problem, sound proofing maybe depends floor n't problem, saw 50 kids arrive point heard saw cheap cheerful sums,  "
1,"wasent bad 2 friends stayed 3 days lol got admite far anywere almere needed everyday kids playing football sv almere hotel ok needed somewere just sleep yes got sleep comments cant say bad deffo stay,  "
1,"poor service impressions n't great, arrival young lady desk borderline rude not quite inviting expect hotel staff, early flight arrived check asked store bags return later afternoon, returned retrieve bags missing coincidentally bag camera equipment realised left storage room hotel not liable stolen damaged, explaining happened young guy counter quite unfazed unapologetic, blank reaction recieved quite obvious n't prepared pretend accidently removed, doubt said manager.i thought okay fault leaving storage end matter.so went counter minus bag preceeded check, young guy handed key card promptly disappeard leaving wonder room, overall hotel resonably comfortable.the service unfortunately incredibly bad, staff members apart nice lad standoffish not helpful like, times called house keeping phone just ring, days items missing minibar course got charged, beds blanket just thrown over.my stay hotel happened enjoyable staff friendly polite,  "
1,"taken ride, really disappointed upset kempinski, day check beauty case expensive beauty products items chanel shirt hair product, stolen room, day honeymoon, imagine felt, immediately told management incident, promised search hotel let know missing items, phone calls initiated came information n't, needled hours day somebody management told send letter list missing items incl, costs forward insurance, not worry insurance going compensate, talking approx, 500 euros day left thailand.. home got letter insurance company saying not compensate fault guest leave items hotel room especially check, shocked, hotel management does not care valuable suff gets stolen, given wrong advice insurance pay n't worry, fed bothering calling 30 minutes.., based information given in.that called review title taken ride, think hotel management indirectly supports theft, compensate especially newly wed couple, think pure brashness worst seen, book room not recommend, intend book room hotel make sure n't forget items leaving room/hotel, gon na stolen,  "
1,"not worth price let bottm line not worth 350 euros night charged room supposed 550 euros night, single person room size closet, single bed furnishings decorations straight 1970s including old fashioned radio controls attached bedstand n't attached travelled europe know mean, room microscopic, shower no bath, wireless internet access extremely expensive problematic best, place middle walk 1.5 km atm, restauraunts impeccable food delicious way wait service staff professional competent room service excellent common areas clean neat little bit old fashioned worn, understand facelift loss decor furnishings straight 1970 expect steve mcqueen sitting bar, workout area pool nice indoor outdoor, shuttle bus drivers best feature knowledgable frankfurt professional talkative proud jobs town ready help advice frankfurt, concierge bit stodgy snooty not suit tie does n't want talk, no idea questions asked frankfurt like restauraunts places, fact desk staff treats dressed casually like class citizens, little issue credit card checking thought desk staff arrogant accusatory point got taken care phone no problem end attitude given staff make think twice staying, nutshell definately not worth price, stay hilton worth penny cheaper right middle town friendly professional staff,  "
1,"nightmare, hello want say hotel dirty filthy disgusting revolting, oh god, rooms decorated strange suspected pleasure, buffet 24 hours free understand marvelous aliments offered clients.what salty soaps, burned rices, delicious green cheese, aliments cooked microwave, arrived home really unhappy simply terrible hotel n't stay,  "
1,"check valuables, pleasant hotel good location stay spoiled theft wife handbag management refused seriously, no compensation offered.special trip birthday treat duty manager failed tell not reservation chosen location 1 hour leaving meal, did not breakfast better expensive cafes nearby, hotel rooms clean showers delight long day walking streets, useful large book barcelona used select restuarants, interference bbc world channel n't expect stay touch sport/news, bar staff good fun huge digestivo drinks 5 euros,  "
1,"bring ear plugs nice room decor clean ok noise, room 307 area just enclosed school playground gave no hope sleep late, additionally room bizarre plumbing time upstairs guest flushed turned water drian pipes toilet making loud water running noises hour, flooring let aware step upstairs hallway, housekeeping closet room adding symphony noise, asked change rooms informed none available far noisest hotel expereienced, desk staff polite arrival knew english wait staff bar restaurant chilly indifferent, barcelona lovely city choose stay eleswhere visit,  "
1,"worst hotel stayed world, foolishly ignored comments tripadvisor user edmonton alberta, comments 100 correct, room incredibly hot nothing, harassed drunk stag group kept awake night, complained not interested totally ignorant, booked 3 nights left 7.00 morning, n't wait hell hole, went 3 star hotel near pleasant stay, maybe visitors got lucky not worth taking chance,  "
1,"extortion prefer honesty open-ness alongside polite service welcoming atmosphere, not stay, booked hotel aware good reviews central location, particularly specified breakfast booking, paid arrival room, despite presenting emails confirming arrangement receptionists immovable rude resolute, showed version email exchanges email sentences ommitted e.g, requests breakfast time booking, suspect odd, contacted booking agency originally booked did best rectify situation invisible berna immovable apparently, agency powerless embarrassed apologise, price unwittingly paid room extortionate hotel type, luckily excellent government engineering college managed cafe road sold solid robust breakfasts pleasant real surroundings little garden area boot, ambience 100 appealing berna dining area, came 13 euros 3 us- compared 13 euros head charged breakfast berna.check booking agreement carefully naive book hotel, likely misled.one particular male receptionist extremely surely supercilious unattractive unwelcoming threatening way doing favour staying hotel probably, know misfortune stay here.catalonia berna over-priced unaccommodating completely lacking kind personal charm whatsoever, treated like number avoided, search fair trustworthy hotel welcomes guests instead tampering email bookings attempting rip case successfully,  "
1,"true good reviews employees believe bad review overly expense piece garbage true staff rude especially girls reception alice alicita, dogs running place awful food crappy rooms, puerto rico great lot beautiful exciting places country place just, advice n't,  "
1,"bad reviews true n't stay place nest cockroaches dirty awful place, want place night got a.c didnt work no water desk people rude family, house keeping employees try best n't right number people work properly cabins, try talk owner place way lives thinks god dont chance, restaurant ahhwwww offer menu n't desk rude manager restaurant dania wins prize rudeness, finally order food awful not expected description menu, puerto rico beautiful look place stay,  "
1,"horrible, not know place business bad reviews, funny good reviews people puerto rico makes wonder written friends owners employees, horrible place, expensive dirty, air conditioners bedrooms n't cool, no hot water toilets overflow ask clean room towels, think employees saw working better place not, no waste money, not stay run junkyard,  "
1,"hated parador renter beware, villas not want believe, n't believe receptionists tell, just got puerto rico not wait tell place, reservations nights coud n't wait night, called villa stayed depresing, dark dirty rust metal surface, hole floor tripped everytime entered teeeny weeeny bathroom tiles sooo uneven, bedroom ceiling fan missing lightbulbs build inch dust, complained told, no attempt send somebody check villa, awesome view promissed blocked palm trees local vegetation, cable tv terrible channels worked blurry, leave, receptionist told n't authorized issue refund, overcharge 80 credit card check, week calling 3 times day told refund 80 lost night did not sleep villa, wo n't issue refund credit card, told refund check 30 days,  "
1,"experience visited red lion 5th avenue night stay, whilst hotel great location visiting pike place shopping areas rooms quite nice agree price hotel really not worth, paid 199 night plus taxes.the person dealt check ryan miserable impersonal, really needs customer service training.this noisiest hotel stayed, walls paper people room really enjoying know mean, elevators close going night, showers loud vibrating sound switched not tonly room rooms, needless say stay property again.i did not sleep night did not make restful start alaskan cruise,  "
1,"worst hotel experience 20 years no kidding, arrived airport got bags called hotel free shuttle, told 10 minutes, 20 minutes shuttle bus drove told bus, 20 minutes phone shuttle bus drove said no room, insisted let, rode sitting luggage floor, got hotel man arguing desk clerk given dirty room, standing customers came problems ranging keys did n't work missing toiletries rooms, desk clerk told clerk helping left frustration job 2 weeks running hotel, checked room guess room not cleaned, clerk told no rooms available tried smoking room hotel refused, finally options desk issued sheets towels clean room previous guest, business traveler 20+ years absolutely worst run hotel experienced, holiday inn strip property rights use,  "
1,"typical aiport hotel stayed close airport early morning flight, suite spacious, turned air conditioner odor coming unit, went lobby use strange odor area, hallway near lobby, better room.the breakfast okay not great food chose, hotel not clean warrant staying,  "
1,"not holiday hotel agree 100 traveller stayed 26th july, arrived 2 days later shocked middle, tram line dodgy underpass n't liked area night, room stifling open windows 10cm did non stop traffic noise, staff pleasant did not motivated 5 10 minute wait served bar not uncommon no, business hotel advertised read review available time nothing prepared living industrial estate, bad night spent free internet trying flight home,  "
1,"peckham amsterdam hotel miles amsterdam 30 minutes tram no right near central station attractions.the hotel clean tidy town not want return night tiles, resides industrial estate surrounded motorway fly-overs building sites, safe way return end day hire taxi going cost 20 euros time.the staff friendly unobtainable, whilst staying witnessed complaints customers breakfast frankly shambles, n't room hours key\lock broken did unpleasant smell coming toilet.when account taxi fares better booking closer centre amsterdam,  "
1,"average just returned 3 day 2 night stay business trip, place not 5 best average 4 place trendy feel catered business traveller.the location pretty good near restaurants bars far away tacky dam square red light area.staff hotel not great porter blantantly rude asks carry bags 1 bag, declined really not needed walked away muttered no problem loss not great start welcome hotel, not 5 hotel service rooms facilities, not expect place.breakfast bit like going mcdonalds sounds good idea time convenient ultimately tasteless leaves yuo hungry wishing yuo did not eat overpriced self service food, not eat there.the memorbale thing shower large shower area powerful shower overall bathroom cramped badly designed.no surprises no not not recommend stay,  "
1,"disappointed autumn weekend break website adult child inlcudes free english continental breakfast complimentary newspapers glass champers night arrival, millbank lounge.had ask feel guest not ask.city inn restaurant waiter condescending impatient son saturday night early restaurant not busy, wanted plate away finished kept asking room number staying, wether not used single parent child behaved staying class hotel not sure.on checking tried charge rate ea breakfast newspapers, point booked autumn weekend break included finally agreed.i say hotel clean presented little formal food high standard facilities excellent,  "
